ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Media_IDs,Sense_IDs,alt_translation1,original_script
XV002260,dar,šːaligulab c’irisan bač’ib cab.,,,In the armpit an abscess has grown.,,,46ddb87fc240483a2b114141e8b29d19,SN004652,В подмышечной впадине вырос нарыв.,шшалигулаб цIирисан бачIиб цаб.
XV002261,dar,šːalmalla čaˁj,,,mint tea,,,17e4679800008bb165e31a2300aef031,SN004653,чай с мятой,шшалмалла чяй
XV002262,dar,"šːa ʡaˁχːuˁl hajʁrardel, šːantal sːuˁħbat birq’i.",,,"When the guest came to the village, the villagers had a party.",,,6d8fddbe04b503b4fe001e2ca360402b,SN004654,"Когда приходил гость в селение, сельчане устраивали вечеринку.","шша гIяххёл гьайгъардел, шшантал ссёхIбат биркьи."
XV002263,dar,Šːatːir argul cab.,,,They are going for a walk.,,,b4a72270114d5d114a649240cf2388b8,SN004655,Они гуляют.,Шшаттир аргул цаб.
XV002264,dar,šːaˁt’a qːarqːaleb barigu kabižib cab.,,,The lizard sits on a rock in the sun.,,,a71a0ad0aad05db776045e7e18cf60c3,SN004656,ящерица сидит на камне под солнцем.,шшятIа къаркъалеб баригу кабижиб цаб.
XV002265,dar,"sːa ʡaˁχːuˁl hajʁardel, šːantal sːuˁħbat birq’i",,,"When the guest came to the village, the villagers had a party.",,,49c12ad8bbabea37baa8e3fdbcb4dd4f,SN004657,"Когда приходил гость в селение, сельчане устраивали вечеринку.","шша гIяххёл гьайгъардел, шшантал ссёхIбат биркьи"
XV002266,dar,šːimice lazun bašen,,,Knead the liquid dough!,,,dd232d3b246247479430147f9dec3bdc,SN004661,Жидкое тесто замеси!,шшимице лазун башен!
XV002267,dar,qalži qːarqːalgu šːink’re kadiršːi.,,,On the roof under the stones they put moss. (in order to insulate the roof),,,0b9b3734d471cd3d1288d726d4e6f237,SN004662,На крышу под камни ставили мох.,хъалжи къаркъалгу шшинкIре кадиршши
XV002268,dar,urucle šːip’ haqij ajχub,,,From shame he did even not make a sound,,,ac75f62e9f2b80c437b6d06f999623bf,SN004665,от стыда даже не пикнул,уруцле шшипI гьахъий айхуб
XV002269,dar,šːišːimtacːe ičib durħuˁ webč’ibitːi.,,,"After my son died, he was sad.",,,63298efb49a3852a2c42eaa09e680196,SN004667,После смерти сына переживать стал.,шшишшимтацце ичиб дурхIё вебчIибитти.
XV002270,dar,kːalkːila šːule kabixːa!,,,Put it next to the tree!,,,797fa7762688f1d19a32eb67dc397bdf,SN004671,Постав рядом с деревом!,ккалккила шшуле кабихьхьа!
XV002271,dar,χːudalla šːulke led,,,The dogs have worms.,,,b34501318d8080250f7903c3e52bc427,SN004672,у собак есть глисты.,ххудалла шшулке лед
XV002272,dar,tabasran ʁaj,,,Tabasaran language,,,c0525512b8c2c598a3be2ec20b31d0ad,SN004678,табасаранский язык,табасран гъай
XV002273,dar,š:uˁraler rir taˁħ rik'ul car,,,She is jumping in a puddle.,,,1c67200f59ffdbbb07ea0ddb89e3b695,SN004682,в луже (стоит и) прыгает,шшёралер рир тяхI рикIул цар
XV002274,dar,kːaˁta wacaj taˁħ čibižib,,,The cat jumped on the mouse.,,,76bc694bd1437688d05bcb9b1c66c450,SN004685,кошка прыгнула на мышку,ккята вацай тяхI чибижиб
XV002275,dar,Mašinnisa taˁħ sajkʼulde.,,,He was jumping in front of the car.,,,598b78500a80737bc058080a63842a14,SN004690,Он пригнал перед машину.,Машинниса тяхI сайкIулде.
XV002276,dar,Ce taˁħarˁlebe?,,,How are you?,,,8f282904c469bc4bb77f935f38b25cf9,SN004694,Как дела?,Це тяхIярлебе?
XV002277,dar,takaltu ganzale gubizible karisːunda,,,I put a horsecloth on the ground and sat down.,,,4a67ee9aeaeb9fafb5e6b119f5cd66ba,SN004698,попону постелила на землю и легла,такалту ганзале губизибле кариссунда
XV002278,dar,ča cawe taliħčiwil,,,Who is happy?,,,a259b6d3c096025d7bf466cbf9bebdab,SN004702,Кто счастливый?,ча цаве талихIчивил?
XV002279,dar,talqannij macːa belχun,,,He slaughtered a sheep for the ruler.,,,fd81697d19c26b34ca95705487ab1cd4,SN004704,Правителю порезали барана.,талхъанний мацца белхун
XV002280,dar,taman barqʼij,,,to finish,,,ac8a7a92929f28c2898bdf73fa30a51f,SN004707,кончаться,таман баркьий
XV002281,dar,dila χabar taman biχub.,,,My story is over.,,,3c9169afb6f45f1a4ee6aa7e1765f9a7,SN004707,Мой рассказ закончился.,дила хабар таман бихуб.
XV002282,dar,taman biχʷarajsat,,,until the end,,,4c7d7c2c661e85549ea26663f0091cfc,SN004708,до конца,таман бихварайсат
XV002283,dar,tamašace lewdeq’al u,,,You are surprising.,,,19e6889073b51657b9522a295b76616d,SN004715,Вот ты интересный!,тамашаце левдекьал у!
XV002284,dar,tambakula p’ap’rus,,,cigarette,,,75b7060398ae8cead5fef06e45de1707,SN004717,сигарета,тамбакула пIапIрус
XV002285,dar,tamqle kabižible čaˁj derčib,,,He sat on the ottoman and drank tea.,,,41d01d21746c59068466ae9d0ffa6963,SN004721,сели на топчан и пили чай,тамхъле кабижибле чяй дерччиб
XV002286,dar,taˁp uʁuna caw ala durħuˁra,,,Your son is just like you,,,dc9cad1a49f93e57a718f7e5b57a0875,SN004726,точно как ты твой сын,тяп угъуна цав ала дурхIёра
XV002287,dar,taˁp hežitːe,,,exactly,,,f47b1114a494e91976e89d3ab58b56d9,SN004726,точно так,тяп гьежитте
XV002288,dar,taqli sabaˁqib,,,He hit with the palm of the hand.,,,531189de63eaaa528354b62a23141fc8,SN004728,ладонью стукнул,тахъли сабяхъиб
XV002289,dar,targʷal duqne diʡuˁn,,,The weasel has stolen eggs.,,,a0fbbe74a496be8f325247be0fca8dd0,SN004731,ласка яйца своровала,таргвал духъне дигIён
XV002290,dar,du tašmišleda šaharre uq’idel ik’ul,,,I'm wondering if I'm going to town.,,,6824b9925b650d86935d701f32699e10,SN004739,я в раздумье поехать ли в город,ду ташмишледа шагьарре укьидел икIул
XV002291,dar,tawlul šuˁt’uχaˁ durquˁ.,,,Tawlu plays the (pan)pipe.,,,696aeca7cc889cb6b4016b3f5b38258e,SN004740,Тавлу играет на свирели.,Тавлул шётIуххя дурхъё.
XV002292,dar,taχta lak sahaʁible lebde.,,,The board was put upright (e.g. against the wall).,,,e5fcc200f1897755349ab57a9871f8c8,SN004747,"Доска была поставлена вертикально (например, к стене).",taχta lak sahaʁible lebde.
XV002293,dar,taˁʡaˁj bat buqunne sarbuqun.,,,The foal got free and ran away.,,,e2da1c6ffa40d0cd11cf443ab40abd64,SN004748,Жеребенок вырвался и убежал.,тягIяй бат бухъунне сарбухъун.
XV002294,dar,dila χːula tiladi leb acːe,,,I have a big request for you.,,,3ca811254a1cf1985c135c211ba71735,SN004760,У меня есть большая просьба к тебе.,дила ххула тилади леб ацце.
XV002295,dar,dam bah jangice tilipin bikːulda,,,I want the newest phone.,,,7a8b52fc8af0162e7fdd50f558da4dfc,SN004762,я хочу самый новый телефон,дам багь янгице тилипин биккулда
XV002296,dar,abal bet’ula kaš tiltːil ʁudur birq’i.,,,Mother used to mix flour porridge with the mixer.,,,c6500aab1c86df5ffb1c72a01cd8e73d,SN004766,мама с миксером мешала мучную кашу.,абал бетIула каш тилттил гъудур биркьи.
XV002297,dar,kabičib cula tu barq’ib.,,,He spat out the fallen tooth.,,,4801d1694dff75a0a71c04b78b527a81,SN004770,Упавший зуб плюнул.,кабичиб цула ту баркьиб.
XV002298,dar,itila daˁʡle tu daˁqaˁ!,,,Spit on his face!,,,51a70b584e603bbf71dff26f39dba7e2,SN004773,Плюнь на его лицо!,итила дягIле ту дяхъя!
XV002299,dar,Itil itij miši χalqʼlij tu daˁqib.,,,He spat on those people who are similar to him.,,,5b1a9ae7ab5c09e11f71889b8972f9e0,SN004773,"Он на тех людей плюнул, которые на него похоже.",Итил итий миши халкьлий ту дяхъиб.
XV002300,dar,"sanijat tukenne agurre, lidil arc haderχːaqur",,,Saniyat went to the store and spent all the money.,,,33bd3efb80759d00292b114bb4e60d9a,SN004776,"Саният пошла в магазин, тратил все деньги","Саният тукенне агурре, лидил арц гьадерххахъур"
XV002301,dar,sanžijat tukenčil ʡačil rirq’ul car,,,Sanzhiyat works as a saleswoman.,,,7ad151d2daf7bb5d0e58e1c11f7eabdd,SN004777,Санжият работает продавщицей,Санжият тукенчил гIачил риркьул цар
XV002302,dar,uˁla tumler batkaʁibda,,,The wheel was released down the hill,,,039dd40cc2182ef59cc43564e3b9018a,SN004778,колесос бугра отпустили,ёла тумлер баткагъибда
XV002303,dar,merqila tum hitːi buqun sːikaj,,,A swarm of bees chased the bear.,,,8a8854fcca3e2fd703a7605d38af7e8e,SN004779,пчелиный рой погнался за медведя,мерхъила тум гьитти бухъун ссикай
XV002304,dar,durħne tupla ħaˁzle kabižib cab,,,The boys are playing with the ball.,,,f4e2041d0175a5d6b9d49eb0765e0100,SN004783,мальчики играют с мячом,дурхIне тупла хIязле кабижиб цаб
XV002305,dar,tupang ixʷij,,,to shoot with a gun,,,9c5a986c86c7e92742fb3c4320cd59ca,SN004785,стрелять ружьём,тупанг ихьвий
XV002306,dar,q’urban acːil tupang ixuble žaq’a kaxub,,,Kuban shot a boar and killed it.,,,dba6d1d8e273b269dce2ff17fb575dc3,SN004785,Курбан стрелял в кабана и убил,Кьурбан аццил тупанг ихьубле жакьа кахьуб
XV002307,dar,itil becʼlij tupang irxʷanne,,,S/he will shoot at the wolf.,,,50b6bd66c2c3c784918530af501f243b,SN004786,он будет стрелять в волка.,итил бецIлий тупанг ирхьванне
XV002308,dar,itil becʼlij tupang ixub,,,S/he shot at the wolf.,,,,SN004787,он стрелял в волка.,итил бецIлий тупанг ихьуб
XV002309,dar,Ruslan tusnaqlew caw.,,,Ruslan is in prison.,,,17d92d37786e1889f6281b3a6741a8a9,SN004798,Руслан в тюрьме.,Руслан туснахълев цав.
XV002310,dar,c’utːar tutla kːalkːi berʁub.,,,The black mulberry tree dried up.,,,f31a8c3fa6f8a736225ae5ff76dffb45,SN004800,Дерево черного тутовника высохло.,цIуттар тутла ккалкки бергъуб.
XV002311,dar,"zaˁʔip iχuble, tuχtur maˁħaˁmmadlišːu agurda",,,I got sick and went to see doctor Magomed,,,743a53b8870603d6eb9b138bffbfbe5c,SN004801,я заболел и пошел к доктору Магомеду.,"зяъип ихубле, тухтур МяхIяммадлишшу агурда"
XV002312,dar,sːiražutːin dila tuχum caw,,,Sirazhutin is my relative.,,,39142de8d27e97b5bec66f407afa77fb,SN004802,Сиражутин мой родственник,Ссиражуттин дила тухум цав
XV002313,dar,betʼula kaš tːaltːil ʁudur birqʼu,,,Flour porridge is mixed with a mixer.,,,fa7101549bca74730c45a8d4339ea092,SN004807,Каша из муки смешивают с миксером,бетIула каш тталттил гъудур биркьу
XV002314,dar,bazarreb tːam asːibda,,,I bought a drum at the market.,,,8477f19bc0fe1245e259daabcde21c52,SN004808,я купил барабан на базаре.,базарреб ттам ассибда.
XV002315,dar,tːaˁmli žaniwar bucib,,,The trap has caught the beast.,,,c227e50f3cf646c848a69b0b0f52b9d1,SN004810 ; SN004815,Капкан зверя поймал.,ттямли жанивар буциб
XV002316,dar,"dul šaˁr siħli bicible, tːam buqun.",,,I blew up the balloon and it exploded.,,,2dde27675334d582646563c1dc105631,SN004813,"Я надул шарик, и он взорвался.","дул шяр сихIли бицибле, ттам бухъун."
XV002317,dar,nuwij gudlij daqil wzriwčatkabe tːaˁmq aʁib,,,There were a lot of shots for the new year.,,,,SN004816 ; SN004817,на новый год много хлопушек взрывали (хлопнули).,нувий гудлий дахъил взривчаткабе ттямхъ агъиб
XV002318,dar,dila zunra tːamrukʼqʼaˁ caw,,,My neighbor is a drummer.,,,f6e69556a4e75e1bdb30d69d8fb7af10,SN004820,мой сосед барабанщик,дила зунра ттамрёкья цав
XV002319,dar,kːurtileb tːamʁa čib leb,,,There's a stain on the shirt.,,,0f6880227ffb9974c38cfc943860e989,SN004821,На рубашке есть пятно.,ккуртилеб ттамгъа чиб леб
XV002320,dar,"zunral qʼʷaˁl tːamtːam habicːurre, barčːib",,,The neighbor found a dead cow in rigor mortis.,,,ebf7728ae8cc5613ceb2aae65bf3dbcd,SN004823,"Сосед нашел мертвую, набухшую корову.","зунрал кьвял ттамттам гьабиццурре, барччиб."
XV002321,dar,hana meqbajad tːam-zaˁnnaw duˁrquˁl akːu.,,,There is no music at weddings nowadays.,,,beaced19cd6e3dc4ac281b280d8546bc,SN004824,Сейчас на свадьбах музыку не играют.,гьана мехъбаяд ттам-зяннав дёрхъёл акку.
XV002322,dar,ʡaˁlil Weli tːap čikarqʼib,,,Ali slapped Weli.,,,e39591c84aaaa38dc81b50c60a0160b7,SN004825,Али Вели отлупил,гIялил Вели ттап чикаркьиб
XV002323,dar,Welil ʡaˁli tːap kawarqʼib,,,Veli slapped Ali.,,,a1b37df2b2f098c5bc4fdee6a6b67370,SN004826,Вели отлупил Али.,Велил гIяли ттап каваркьиб
