ID,Language_ID,Headword,Part_Of_Speech,Comment,Cyrillic,Entry_IDs,Genitive_Form,Imperative_Form,Media_IDs,Morphology,Oblique_Form,Past_Tense,Plural_Form,PoS_Russian,Present_Tense,Variant_Form
tum_1,dar,tum,n,,тум,,,,bc5dc4697e0848af2b4be55fab6a366e,,,,tumre,сущ,,
tum_2,dar,tum,n,,тум,,,,bc5dc4697e0848af2b4be55fab6a366e,,,,tumre,сущ,,
LX003603,dar,tunt barqʼij,v,,тунт баркьий,,,,fbc23facbef697ab9b45fdad82fe3d6b,tunt--b-arqʼ-ij,,tunt barqʼib,,гл,,
tuntce,dar,tuntce,adj,,тунтце,,,,719744740e5e3484769755fcaa44f3a9,tunt-ce,,,tuntʔte,прил,,
tuntdex,dar,tuntdex,n,,тунтдехь,,,,23e2d7b8bb0e6590c91f2c506cb1d704,tunt-dex,,,,сущ,,
tup,dar,tup,n,Turkic loan,туп,,,,8f2bc977584a6dfc85ef8e10c10c73e8,,,,tupne,сущ,,
tupan,dar,tupan,n,,тупан,,,,745ffc5349ac540db528042dc9d19fb2,,,,tupante,сущ,,
tupang,dar,tupang,n,Persian loan,тупанг,,,,2a842afccfa43e3d113e7d4d6c83740a,,,,tupange,сущ,,
LX003604,dar,tupang birxʷij,v,,тупанг бирхьвий,,,,cc7d1b863173fa12c26173603a1cd42e,tupang--b-irxʷ-ij,,,,гл,tupang birxul,
LX003605,dar,tupang bixʷij,v,,тупанг бихьвий,,,tupang bixa!,ba728437c055b425574d0d915be2f03f,tupang--b-ixʷ-ij,,tupang bixub,,гл,,
LX003606,dar,tupla ħaˁrħaˁ,n,,тупла хIярхIя,,,,c66f6be8f090a14837df3984ff488b50,tup-la--ħaˁrħaˁ,,,tupla ħaˁrħne,сущ,,
LX003607,dar,tuple kabižij,v,,тупле кабижий,,,,f0b3af25e97a9eec7e01ed5bc2f4c719,tup-le--ka-b-ig-ij,,tuple kabižib,,гл,,
tur,dar,tur,n,,тур,,,,fce5fce581667664ebe196e4f47331d1,,,,,сущ,,
LX003608,dar,tura guža,n,,тура гужа,,,,8f27945013d71c5be8912e419e3a5db0,,,,turne,сущ,,
turba,dar,turba,n,any kind of pipe; Russian loan,турба,,,,1af094e298709da6db6e3940d50dfab8,,,,,сущ,,
turkaballa,dar,turkaballa,adj,,туркабалла,,,,757bf886a197e485c946f3cae1d77bcc,turka-be-a-la,,,,прил,,
LX003609,dar,tursːikʼ,n,Russian loan,турссикI,,,,e833510e225a98ee50a67504bf4e28d6,,,,tursːikʼe,сущ,,
tus,dar,tus,n,,тус,,,,501662db2ce66ff17afee3fd3d8601d5,,,,,сущ,,
LX003610,dar,tus bixʷij,v,,тус бихьвий,,,,5c91332b8e9dfbef81d5dddc31a3579f,tus--b-ixʷ-ij,,tus bixub,,гл,,
tusnaq,dar,tusnaq,n,,туснахъ,,,,d88ee7ddde5efb32e0137361a953270e,,,,tusnaqːe,сущ,,
LX003611,dar,tusnaq barqʼij,v,,туснахъ баркьий,,,tusnaq warqʼa!,0fe127371d8400593b209bb5f54a4784,tusnaq--b-arqʼ-ij,,tusnaq barqʼib,,гл,,
tut,dar,tut,n,singular = plural,тут,,,,9dad2c0c4afd89c850a16068ff0f5118,,,,,сущ,,
LX003612,dar,tuχtur,n,Russian loan,тухтур,,,,64d0e327e3ca8494895048be36aabc5f,,,,tuχturte,сущ,,
LX003613,dar,tuχum,n,,тухум,,,,972602c5e18bb715d52a84d1d4060197,,,,tuχumte,сущ,,
LX003614,dar,tuχum ažij,v,,тухум ажий,,,,a8af9e319a0e684ace2b69f2313a395b,tuχum--ag-ij,,tuχum agur,,гл,,
LX003615,dar,tuχum barqʼij,v,,тухум баркьий,,,,103a5b82096242f057b19ac8dd719e34,tuχum--b-arqʼ-ij,,tuχum barqʼib,,гл,,
LX003616,dar,tuχumdex,n,,тухумдехь,,,,5a66020f63eb6b41e3748376aa3a2c0f,tuχum-dex,,,,сущ,,
LX003617,dar,-tːa,v.suf,,-тта,,,,,,,,,гл. суф,,
LX003618,dar,tːaltːi,n,made of wood,тталтти,,,,283759433c5538806a38c307e2f305ba,,,,tːaltne,сущ,,tːiltːi; tiltːi
LX003619,dar,tːam,n,,ттам,,,,8b62a8d745f11b366bdf8bf51b8e964d,,,,tːumre,сущ,,
LX003620,dar,tːam,prev,used together with -uq-,ттам,,,,74d42a4873373ea73f7f6d184870bc19,,,,,прг,,
LX003621,dar,tːaˁm,n,,ттям,,,,8ba09647b50955965211c80e00a23b14,,,,tːaˁmbe,сущ,,
LX003622,dar,tːam baˁqij,v,,ттам бяхъий,,,,28b1b61deaecd5e15211de5c073d9c63,tːam--b-aˁq-ij,,tːam baˁqib,,гл,,
LX003623,dar,tːam bertːij,v,,ттам берттий,,,,e1d6980854711379708bc033e5f920e3,tːam--b-ertː-ij,,tːam bertːib,,гл,,
LX003624,dar,tːam buqij,v,,ттам бухъий,,,,e70daac1d0f6adb91c92a11e458db280,tːam--b-uq-ij,,tːam buqun,,гл,,
LX003625,dar,tːamla tʼama,n,,ттамла тIама,,,,fd1ca6ddf4438bd29cdeb0d264a46d22,tːam-la--tʼama,,,"tːamla tʼambe, tːaˁmqla tʼambe",сущ,,
LX003626,dar,tːaˁmli bucij,v,catch in a trap,ттямли буций,,,,a56b8c31c4ba428adddbf26a7274fd2c,tːaˁm-li--b-uc-ij,,tːaˁmli bucib,,гл,,
LX003627,dar,tːaˁmq,n,onomatopoeia,ттямхъ,,,,957605dc4e58272417a1975473579d95,,,,,сущ,,
LX003628,dar,tːaˁmq aʁij,v,,ттямхъ агъий,,,,a928cffa9bbe25f1f9ac1e5c47285a79,tːaˁmq--aʁ-ij,,tːaˁmq aʁib,,гл,,
LX003629,dar,tːaˁmqla tʼama,n,,ттямхъла тIама,,,,01575a2480a05e505dd71b03cd10ff59,tːaˁmq-la--tʼama,,,"tːamla tʼambe, tːaˁmqla tʼambe",сущ,,
LX003630,dar,tːamqːar buqij,v,the audio has the masculine form tːamqːar uqij,ттамкъар бухъий,,,,981d44bcf145fe3fc8f020e5c658fc9a,tːamqːar--b-uq-ij,,tːamqːar buqun,,гл,,
LX003631,dar,tːamruˁqʼaˁ,n,,ттамрёкья,,,,88aad1bf77f9b53c8390a78ddf67de0f,tːamruˁ-qʼaˁ,,,"tːamruˁqʼne, tːamruˁqʼaˁba",сущ,,tːamruˁqʼ
LX003632,dar,tːamʁa,n,,ттамгъа,,,,eb1e54f1d4454267147e8a317f4a74bc,,,,tːamʁne,сущ,,
LX003633,dar,tːamʁanatce,adj,,ттамгъанатце,,,,263b6c21551e78bd33a4480d3f665c84,tːamʁa-nat-ce,,,,прил,,
LX003634,dar,tːamtːam habicːij,v,"this is used when an animal dies and swells and gets hard, then the condition of the dead animal is described with this word, rigor mortis; the audio has the masculine variant tːamtːam hajcːij",ттамттам гьабицций,,,,f8af383ffbee220996fc787ac52415c9,tːamtːam--ha-b-icː-ij,,tːamtːam habicːur,,гл,,
LX003635,dar,tːam-zaˁnnaw,n,,ттам-зяннав,,,,6268129fa94206b49f525f2dd19788d5,tːam--zaˁnnaw,,,tːam-zaˁnnawme,сущ,,
LX003636,dar,tːap čikarqʼij,v,,ттап чикаркьий,,,,4a32998030dff403468f1553e79bb5d5,tːap--či-ka-arqʼ-ij,,tːap čikarqʼib,,гл,,
LX003637,dar,tːap kabarqʼij,v,,ттап кабаркьий,,,,f3f8b05d4da3854480487e8b085c7074,tːap--ka-b-arqʼ-ij,,tːap kabarqʼib,,гл,,
LX003638,dar,tːap kabikʼʷij,v,the audio has the masculine form tːap kajkʼʷij,ттап кабикIвий,,,,7a7a57b55a0c0fa824a188f0d8f12a8a,tːap--ka-b-ikʼʷ-ij,,,,гл,tːap kabikʼul,
LX003639,dar,tːapri,n,,ттапри,,,,cbce02fc5fc2cf5b0b1414571e4315ac,,,,tːapurme,сущ,,
LX003640,dar,tːaprilla ustːa,n,,ттаприлла устта,,,,8a663a50b3238cd5f850a3a264105d84,tːapri-la--ustːa,,,tːaprilla ustne,сущ,,
LX003641,dar,tːapːaraj,n,"kind of stupid, dumb, foolish",ттаппарай,,,,92dfd8c61b0eb41edb0f785faa20095b,,,,tːapːarajme,сущ,,
LX003642,dar,tːaʁu,n,,ттагъу,,,,0dd555640aac340b9cf37ab9164bde6a,,,,tːaʁʷne,сущ,,
LX003643,dar,tːaˁtːaˁjce,adj,baby talk; детск. речь,ттяттяйце,,,,b3ede3ef3857a23de89453247587cdd9,tːaˁtːaˁj-ce,,,,прил,,
LX003644,dar,-tːe,v.suf,,-ттe,,,,,,,,,гл. суф,,
LX003645,dar,tːigalaj,n,верхняя одежда чабанов (upper garment of shepherds),ттигалай,,,,c8aee95056d3b6b3a3b03113ff8ac23a,,,,,сущ,,
LX003646,dar,tːiltːi,n,"has three ""twigs"", used in the kitchen to mix sauce or whip eggs",ттилтти,,,,02ed1f2b6d689b3374808d9b154b52a8,,,,tːiltme,сущ,,tiltːi; tːaltːi
LX003647,dar,-tːu,deriv,derivational suffix for the formation of spatial adverbs from demonstrative pronouns,-тту,,,,,,,,,дерив,,
LX003648,dar,tːulaq,n,"you can wear this when it is very cool, on top of boots, etc.",ттулахъ,,,,43bb15bece19d22dde6f5eeb1fec8a19,,,,tːulaqne; tːulaqːe,сущ,,
LX003649,dar,tːulka,adv,Russian loan,ттулка,,,,4afee44fd92e60f506bc11d680a57687,,,,,нареч,,
LX003650,dar,tːuna,n,penis of an adult,ттуна,,,,c3e31da18248a10f7351181d800af930,,,,,сущ,,
LX003651,dar,tːura,prev,describes a movement outwards,ттура,,,,3fffbdcb110856420f63aacca45b4217,,,,,прг,,
LX003652,dar,tːura,post,,ттура,,,,3fffbdcb110856420f63aacca45b4217,,,,,пост,,
LX003653,dar,tːura,adv,,ттура,,,,3fffbdcb110856420f63aacca45b4217,,,,,нар,,
LX003654,dar,tːura aʁij,v,,ттура агъий,,,,0f34a5eb683ebb7e88f5275eb99370b5,tːura--aʁ-ij,,tːura aʁib,,гл,,
LX003655,dar,tːura ažij,v,,ттура ажий,,,,f8f987f7a2b8e6df570e564944ec27d1,tːura--ag-ij,,tːura agur,,гл,,
LX003656,dar,tːura barqʼij,v,,ттура баркьий,,,Tːura barqʼa!,1afc2931279b68cedebac2a4a4df8837,tːura--b-arqʼ-ij,,tːura barqʼib,,гл,,
LX003657,dar,tːura bašij,v,no aspectual distinction,ттура баший,,,Tːura baše!,1d12bae0dd9328b9c2dacb61eb9ccfb5,tːura--b-ax-ij,,tːura bašib,,гл,,
LX003658,dar,tːura berχːʷij,v,,ттура берххвий,,,,c2a56db46501e20d87716add5edd2659,tːura--b-erχːʷ-ij,,tːura berχːur,,гл,,
LX003659,dar,tːura biqːij,v,,ттура бикъий,,,Tːurabiqːa!,,tːura--b-iqː-ij,,,,гл,tːurabiqːul,
LX003660,dar,tːura bučij,v,no aspectual distinction,ттура бучий,,,,02153365180624a4ed0bbded47d177ad,tːura--b-uk-ij,,,,гл,tːura bukul,
LX003661,dar,tːura buqij,v,,ттура бухъий,,,,e28a9e5ad77cdda8dabb4cf00ec400b0,tːura--b-uq-ij,,tːura buqun,,гл,,
LX003662,dar,tːura buˁq’ij,v,no aspectual distinction,ттура бёкьий,,,tːura wuˁq’en!,26cdaf25d6b1e3b9ee5fa57ef36ab5f8,tːura--b-uˁq’-ij,,,,гл,,
LX003663,dar,tːura habačʼij,v,,ттура гьабачIий,,,,a606d48dcdc9d5dba5ed0996f09e0cb2,tːura--ha-b-akʼ-ij,,tːura habačʼib,,гл,,
LX003664,dar,tːura habičːij,v,into small pieces,ттура гьабиччий,,,tːura habičːa,e167b7d33a906e7e91df62395e7c9751,tːura--ha-b-ičː-ij,,tːura habičːib,,гл,,
LX003665,dar,tːura habuqij,v,lit.: go out and up,ттура гьабухъий,,,,ddbeed78ca02b0ac180e3b6928c6ddef,tːura--ha-b-uq-ij,,tːura habuqun,,гл,,
LX003666,dar,tːura haqːij,v,No gender agreement prefix,ттура гьакъий,,,Tːura haaqːa!,7eb327d86d283385dba084e8a587c73a,tːura--ha-aqː-ij,,tːura haaqːib,,гл,,
LX003667,dar,tːura irtʼij,v,No gender agreement prefix,ттура иртIий,,,,b25b155c16670bab7bd7009b7b2e4b74,tːura--irtʼ-ij,,,,гл,tːura irtʼul,
LX003668,dar,tːura itʼij,v,No gender agreement prefix,ттура итIий,,,Tːura itʼa!,dc76d38433372493bb8b0bfd9ef0ba3e,tːura--itʼ-ij,,tːura itʼib,,гл,,
LX003669,dar,tːura kabaˁqij,v,,ттура кабяхъий,,,,c2b8a7ba0404df7c740cc41b4d126601,tːura--ka-b-aˁq-ij,,tːura kabaˁqib,,гл,,
LX003670,dar,tːura kabeʁij,v,lit.: go outside and down,ттура кабегъий,,,,75e850219a151c8165c28c69f6d0f42a,tːura--ka-b-eʁ-ij,,tːura kabeʁib,,гл,,
LX003671,dar,tːura kabičij,v,the audio has the masculine form tːura kajčij,ттура кабичий,,,,d25aa5dfe0964461f184cb6c6e244201,tːura--ka-b-ik-ij,,tːura kabičib,,гл,,
LX003672,dar,tːura kabirčij,v,,ттура кабирчий,,,,8cb4aecb036066e2b00259b493b23df5,tːura--ka-b-irk-ij,,,,гл,tːura kabirkul,
LX003673,dar,tːura kabulqij,v,the masculine singular form is tːura kalqʷij,ттура кабулхъий,,,,,tːura--ka-ulq-ij,,,,гл,,
LX003674,dar,tːura kačij,v,no agreement prefix,ттура качий,,,,20c52fd3338f9f41f0820870cfb7de16,tːura--ka-ik-ij,,,,гл,,
LX003675,dar,tːura kaʁij,v,no gender agreement prefix,ттура кагъий,,,,d5dab922de4711c1c748676153197f51,tːura--ka-aʁ-ij,,tːura kaʁib,,гл,,
LX003676,dar,tːura katʼij,v,no gender agreement prefix,ттура катIий,,,,adcf78e2a35a991518053a100b5d82a2,tːura--ka-atʼ-ij,,tːura katʼib,,гл,,
LX003677,dar,tːura kaxʷij,v,no gender agreement prefix ; in winter when there is ice and snow on the streets,ттура кахьвий,,,Tːura kaxʷa!,d7bed106b3a2d2a8b130dcba0d6e0ca0,tːura--ka-axʷ-ij,,tːura kaxub,,гл,,
LX003678,dar,tːura kerxʷij,v,no gender agreement marker ; in winter when there is ice and snow on the streets,ттура керхьвий,,,,4b9c542f90d4ca66ede01a5f931d7b4b,tːura-ka-erxʷ-ij,,,,гл,tːura kerxul,
LX003679,dar,tːura sabiqːij,v,,ттура сабикъий,,,tːura sabiqːa!,5657ac67accde8e6a05ba61e60a1c6b8,tːura--sa-b-iqː-ij,,,,гл,tːura sabiqːul,
LX003680,dar,tːura sajt’ij,v,the base verb is apparently not used without preverb ttura; pull out with the help of a tool,ттура сайтIий,,,,2a1fd519317c11b0ae19562041780aeb,tːura--sa-it’-ij,,tːura sajtʼun,,гл,,
LX003681,dar,tːura saqːij,v,,ттура сакъий,,,,2d05e59743aa83965e27b4fb4da7c253,tːura--sa-aqː-ij,,,,гл,,
LX003682,dar,tːura saːʁij,v,No gender agreement prefix,ттура саагъий,,,Tːura saaʁa!,,tːura-sa-aʁ-ij,,tːura saaʁib,,гл ; гл,,
LX003683,dar,tːura selt’ij,v,pull out with the help of a tool,ттура селтIий,,,,2ed7c934889371900be047e2a4b3763e,tːura--sa-eltʼ-ij,,,,гл,seltʼun,
LX003684,dar,tːurabce,adj,,ттурабце,,,,5d424874aa1cfc66e8040e667ae36fae,tːura-b-ce,,,,прил,,
LX003685,dar,tːurar,adv,ablative form of tːura,ттурар,,,,3170660132e51544cad97c2bce8c9f12,tːura-r,,,,нареч,,
LX003686,dar,tːurašːan,n,lit. villager from outside,ттурашшан,,,,b31b92ac6880202f0b1521cd73fb7f89,tːura--šːan,,,tːurašːante,сущ,,
LX003687,dar,tːurzan,n,HM is not sure whether this word can be used with reference to horses or only with reference to rams/sheep; Lit. Dargwa has durzam with reference to sheep only,ттурзан,,,,81623b03bc4de07d788f91a136261e56,,,,tːurzante,сущ,,
LX003688,dar,tːuʁ,n,,ттугъ,,,,b4bf882fc9f191e8a382c76453b69d08,,,,tːuʁe,сущ,,
LX003689,dar,tːutːu,n,,ттутту,,,,5df42306419850354af3b2d8d3d74843,,,,tːutme,сущ,,
LX003690,dar,tːutːu bucij,v,,ттутту буций,,,tːutːu buca!,55de99405ce434912763e18a4e6b665c,tːutːu--b-uc-ij,,tːutːu bucib,,гл,,
LX003691,dar,tːuˁtʼ,interj,sound of a horn,ттётI,,,,,,,,,межд,,
LX003692,dar,tːuˁtʼ,prev,used together with -ikʼ- (to say),ттётI,,,,,,,,,прг,,
LX003693,dar,tːuˁtʼ bikʼʷij,v,,ттютI бикIвий,,,,6a2c3c39352779b9dc5a54fd88324d21,tːuˁtʼ--b-ikʼʷ-ij,,,,гл,tːuˁtʼ bikʼul,
LX003694,dar,tːuz bixʷij,v,,ттуз бихьвий,,,,887fef1c835345a6d23e0b30bb89039d,tːuz--b-ixʷ-ij,,tːuz bixub,,гл,,
LX003695,dar,tːuzuˁqʼ,n,,ттузёкь,,,,17f20eb92ee3fefe8f6c11c184338a6f,tːuz-uˁqʼ,,,tːuzuˁqʼe,сущ,,
LX003696,dar,tʼa,prev,only used with one verbal stem; this preverb has almost the same meaning as tʼaš,тIа,,,,,,,,,прг,,
LX003697,dar,tʼa bicːij,v,"horses, cars, ... ; stop what one is doing and wait",тIа бицций,,,Tʼabicːe!,8d93d047b4e39d0c7ddcbdc1ab415986,tʼa-b-icː-ij,,tʼabicːur,,гл ; гл,,
LX003698,dar,tʼa kabicːij,v,"horses, cars, ... ; stand upright",тIа кабицций,,,,a799355d06320c495eead6b75802fc66,tʼa--ka-b-icː-ij,,tʼa kabicːur,,гл ; гл,,
LX003699,dar,tʼabakʼ,n,,тIабакI,,,,176b383fa128ab94446dda400f4d9b86,,,,tʼabukʼe,сущ,,
LX003700,dar,tʼabeʡaˁt,n,,тIабегIят,,,,ba44c441833a58579d44b34f072bde20,,,,,сущ,,
LX003701,dar,tʼahrat,n,,тIагьрат,,,,d69555221093da249dbb77ad8a56ccf0,,,,tʼahratne,сущ,,
LX003702,dar,tʼahratle buˁqʼij,v,lit. go on/to need; no aspectual distinction; morphologically defective verb,тIагьратле бёкьий,,,,8227d74524a3f7f5e4a1c3bacf29007e,tʼahrat-le--b-uˁqʼ-ij,,tʼahratle buˁqʼun,,гл,tʼahratle buˁqʼunne,
LX003703,dar,tʼaˁħ aʁij,v,"everything (wood, legs, etc.)",тIяхI агъий,,,Tʼaˁħ aʁa!,b6d65721925b587b392ea69e25d13da5,tʼaˁħ--aʁ-ij,,tʼaˁħ aʁib,,гл,,
LX003704,dar,tʼal,n,,тIал,,,,ad067fcb894e95549c69630f25c0decf,,,,tʼule,сущ,,
LX003705,dar,tʼalab,n,Arabic loan,тIалаб,,,,2a970b2fb24ee80b8e6808bc4151d97b,,,,,сущ,,
LX003706,dar,tʼalab barqʼij,v,the audio has the masculine singular form tʼalab warqʼij,тIалаб баркьий,,,,4cd234713846c750410ff47d3cffeb16,tʼalab--b-arqʼ-ij,,tʼalab barqʼib,,гл,,
LX003707,dar,tʼaˁlaˁħnalla ustːa,n,,тIяляхIналла устта,,,,613c4604bce307a3e90e7855f44f247a,tʼaˁlaˁħne-a-la--ustːa,,,tʼaˁlaˁħnalla ustne,сущ,,
LX003708,dar,tʼaˁlaˁħne,n,"this is a plural noun, there is no singular with this meaning",тIяляхIне,,,,b90473e7e92702acca83ea9d51bf7b15,tʼaˁlħaˁn-e,,,,сущ,,
LX003709,dar,tʼaˁlħaˁn,n,"the plural of this noun has the meaning 'pottery, dishes'",тIялхIян,,,,0d9dd291b7c320fcab8be649a8a604c0,,,,tʼaˁlaˁħne,сущ,,
LX003710,dar,tʼali,n,,тIали,,,,b0fe4406032e0f7a435756bdcce05711,,,,tʼalime,сущ,,
LX003711,dar,tʼalim,n,not too thin,тIалим,,,,2f07a00d963780f42b57fa3543356445,,,,tʼalimte,сущ,,
LX003712,dar,tʼaˁlmixʷ,n,,тIялмихьв,,,,8f459010e99b05fd7c97b2b97fe56b8f,,,,tʼaˁlmixʷe,сущ,,
LX003713,dar,tʼaltʼi,n,,тIалтIи,,,,81b0bf2ad9326dd8c139ab5c44d93864,,,,tʼaltʼime,сущ,,
LX003714,dar,tʼam,prev,used together with -aqʼ-,тIам,,,,,,,,,прг,,
LX003715,dar,tʼam baqʼij,v,"the first part of the compound verb is (almost) obligatory; it originates from the noun t'am 'sound, voice'",тIам бакьий,,,Tʼam baqʼa!,332f7bab6937595069650282b240726c,tʼam--b-aqʼ-ij,,tʼam baqʼib,,гл,,
LX003716,dar,tʼam biqʼij,v,"always used with the preverb tʼam- 'sound' (tʼambiqʼij), except if the context is known (as in an answer: ""Tʼambiqʼuldew?"" - ""Biqʼulda."")",тIам бикьий,,,,7763fc702cd5805c47771f7a70bb6ad1,tʼam--b-iqʼ-ij,,,,гл,,
LX003717,dar,tʼam biqʼul,adv,"syntactically, this is an adverbial clause",тIам бикьул,,,,65f85bcf23e440efac0e8d49ba83b313,tʼam--b-iqʼ-ul,,,,нареч,,
LX003718,dar,tʼama,n,,тIама,,,,c38b25ffbb4a7fe50678ef361b00e0f4,,,,tʼamre,сущ ; сущ ; сущ,,tʼaˁma
LX003719,dar,tʼama darqʼij,v,"the agreement prefix is frozen, i.e. always d-",тIама даркьий,,,,5e3de112ea50baec10709de2140aa93e,tʼama--d-arqʼ-ij,,tʼama darqʼib,,гл,,
LX003720,dar,tʼama-hama,n,the second part does not exist independently,тIама-гьама,,,,2044ec97b2f71807df972e825c8803f7,tʼama--hama,,,tʼama-hamre,сущ,,
LX003721,dar,tʼaˁmaˁʡkar,n,,тIямягIкар,,,,be567fe9af7de2bee8700156397a0ec0,,,,,сущ,,
LX003722,dar,tʼaˁmaˁʡkardex,n,in Lit. Dargwa this is тамяхIкардеш; not completly sure if it really exists in Sanzhi,тIямягIкардехь,,,,8c02f645f1f3d9f5015e37d0150b54da,tʼaˁmaˁʡ-kar-dex,,,,сущ,,
LX003723,dar,tʼamsːa,n,,тIамсса,,,,26fcd169e26b58c07f83d700e5b89bb1,,,,tʼamsne,сущ,,
LX003724,dar,tʼamsːa birqʼan,n,complex NP,тIамсса биркьан,,,,0f7db59ffb90ba752aa1cb6d0a13f276,tʼamsːa--b-irqʼ-an,,,tʼamsːa birqʼante,сущ,,
LX003725,dar,tʼaˁqʼ,n,"crack in the wall, ceiling, etc.",тIякь,,,,8069d1081c6d65aa8f794c5faae119db,,,,tʼaˁqʼuˁrbe,сущ,,
LX003726,dar,tʼaˁqʼ aʁij,v,,тIякь агъий,,,,c45c2c73d7286943a289014bd74294bf,tʼaˁqʼ--aʁ-ij,,tʼaˁqʼ aʁib,,гл,,
LX003727,dar,tʼaˁqʼ bertːij,v,,тIякь берттий,,,,d3008f25dbde80a0ca9b65667c66a89a,tʼaˁqʼ--b-ertː-ij,,tʼaˁqʼ bertːib,,гл,,
LX003728,dar,tʼaˁqʼ buqij,v,,тIякь бухъий,,,,a4d2e8791c1430165f4a1c1fe74aa0c9,tʼaˁqʼ--b-uq-ij,,tʼaˁqʼ buqun,,гл,,
LX003729,dar,tʼaˁqʼ dulqan ħaˁjlačʼi,n,,тIякь дулхъан хIяйлачIи,,,,5fb31c829d6d224f7218bca4130f0868,tʼaˁqʼ--d-ulq-an--ħaˁjlačʼi,,,tʼaˁqʼdulqante ħaˁjlačʼi,сущ,,
LX003730,dar,tʼaqʼa,n,refers to the entire object,тIакьа,,,,646ca45d56755f310e512e29d6d6c64a,,,,tʼaqʼne,сущ,,
LX003731,dar,tʼas,n,,тIас,,,,cae43ee4d934c1ccd6d842a9dc6caf9c,,,,tʼusre,сущ,,
LX003732,dar,tʼaš,prev,this preverb has almost the same meaning as tʼa,тIаш,,,,,,,,,прг,,
LX003733,dar,tʼaš aʁij,v,No gender agreement marker; the verbal root is used as a light verb in compounds and has a general meaning 'do' ; transitive,тIаш агъий,,,Tʼaš aʁa!,75856ad63da1e5b6bd65c0d387199336,tʼaš--aʁ-ij,,tʼaš aʁib,,гл,,
LX003734,dar,tʼaš bicːij,v,intransitive,тIаш бицций,,,Tʼaš bicːe!,205773862cddab9dbed2ed22ff5a4a9f,tʼaš--b-icː-ij,,tʼaš bicːur,,гл,,
LX003735,dar,tʼaš bircːij,v,intransitive,тIаш бирцций,,,,,tʼaš--b-ircː-ij,,,,гл,tʼaš bircːul,
LX003736,dar,tʼaš hitːikaʁij,v,no gender agreement prefix,тIаш гьиттикагъий,,,,f6c65a5f7dd8f574be341980b206483a,tʼaš--hitːi-ka-aʁ-ij,,tʼaš hitːikaʁib,,гл,,
LX003737,dar,tʼaš iʁij,v,No gender agreement marker,тIаш игъий,,,,77bd0015bfe4e8910f1c76b158faefea,tʼaš--iʁ-ij,,,,гл,tʼašiʁul,
LX003738,dar,tʼaš kabicːij,v,the audio has the masculine form tʼaš kajcːij,тIаш кабицций,,,,76b6e86477e09dadc0171b0de27171fc,tʼaš--ka-b-icː-ij,,tʼaš kabicːur,,гл,,
LX003739,dar,tʼaš kaʁij,v,no gender agreement prefix,тIаш кагъий,,,,9954563f12c7581fb30ef3c4fdd35264,tʼaš--ka-aʁ-ij,,tʼaš kaʁib,,гл,,
LX003740,dar,tʼašiʁan musːa,n,e.g. for cars,тIашигъан мусса,,,,15b90191c6b738c4bfa14fead00ed357,tʼaš--iʁ-an--musːa,,,,сущ,,
LX003741,dar,tʼatʼ,n,,тIатI,,,,131d211741e116e0a4c710f1c757e026,,,,tʼutʼre,сущ,,
LX003742,dar,tʼatʼar,n,,тIатIар,,,,272003cfc082758217d14d3ca9f4949d,,,,tʼatʼre,сущ,,
LX003743,dar,tʼawus,n,Turkic loan,тIавус,,,,ee96f1de5122ff365e613980eac30594,,,,tʼawuse,сущ,,
LX003744,dar,tʼaxʷa,n,"used for making salty, dried cheese; для приготовления бринза",тIахьва,,,,7125c0b1b6535e937c1b0df73839b22d,,,,tʼaxʷne,сущ,,
LX003745,dar,tʼaˁʡaˁm akːʷarce,adj,the first part is not used as an independent word,тIягIям аккварце,,,,51830a743c3469c941c002924c661320,tʼaˁʡaˁm--akːʷ-ar-ce,,,,прил,,
LX003746,dar,tʼem,n,neutral (can be positive and negative) ; neutral (can be positive and negative),тIем,,,,4971c8f16f25b5e8c6b8b18ac60d609e,,,,tʼemre,сущ ; сущ,,
LX003747,dar,tʼem ačːij,v,experiencer verb; no agreement prefix,тIем аччий,,,,,tʼem--ačː-ij,,tʼem ačːib,,гл,,
LX003748,dar,tʼem ičːij,v,experiencer verb; no agreement prefix,тIем иччий,,,,,tʼem--ičː-ij,,,,гл,,
LX003749,dar,tʼeni,n,,тIени,,,,78063cfeb89d570781563aadf65c5b61,,,,,сущ,,
LX003750,dar,tʼimq,n,,тIимхъ,,,,ecbc41e74101573ddfcb04143fcc9aca,,,,tʼimqne,сущ,,
LX003751,dar,tʼinqʼ barqʼij,v,the example sentence contains the verb in the imperfective aspect тIинкь биркьий,тIинкь баркьий,,,tʼinqʼ barqʼa!,c05fa276490b11cf5c370eaadc1d4d4b,tʼinqʼ--b-arqʼ-ij,,tʼinqʼ barqʼib,,гл,,
